firm_id int, firm_name varchar(100), firm_url varchar(300), site_status int, ceo_name varchar(50), settling_day date, exective_name1 varchar(50), exective_name2 varchar(50), exective_name3 varchar(50), exective_name4 varchar(50), exective_name5 varchar(50), exective_name6 varchar(50), exective_name7 varchar(50), exective_name8 varchar(50), exective_name9 varchar(50), exective_name10 varchar(50), exective_name11 varchar(50), exective_name12 varchar(50), exective_name13 varchar(50), exective_name14 varchar(50), exective_name15 varchar(50), ir_url varchar(300), ceo_face_pic_url varchar(300), done int
1646,ダイワ上場投信・ＴＯＰＩＸ－１７　商社・卸売,,,,,,,,,,,,,,,,,,,,,,1
1647,ダイワ上場投信・ＴＯＰＩＸ－１７　小売,,,,,,,,,,,,,,,,,,,,,,1
1648,ダイワ上場投信・ＴＯＰＩＸ－１７　銀行,,,,,,,,,,,,,,,,,,,,,,1
1649,ダイワ上場投信・ＴＯＰＩＸ－１７　金融（除く銀行）,,,,,,,,,,,,,,,,,,,,,,1
1650,ダイワ上場投信・ＴＯＰＩＸ－１７　不動産,,,,,,,,,,,,,,,,,,,,,,1
1651,ダイワ上場投信－ＴＯＰＩＸ高配当４０指数,,,,,,,,,,,,,,,,,,,,,,1
1652,ダイワ上場投信－ＭＳＣＩ日本株女性活躍指数（ＷＩＮ）,,,,,,,,,,,,,,,,,,,,,,1
1653,ダイワ上場投信－ＭＳＣＩジャパンＥＳＧセレクト・リーダーズ指数,,,,,,,,,,,,,,,,,,,,,,1
1654,ダイワ上場投信－ＦＴＳＥ　Ｂｌｏｓｓｏｍ　Ｊａｐａｎ　Ｉｎｄｅｘ,,,,,,,,,,,,,,,,,,,,,,1
1655,ｉシェアーズ　Ｓ＆Ｐ　５００　米国株　ＥＴＦ,,,,,,,,,,,,,,,,,,,,,,1
1656,ｉシェアーズ・コア　米国債７－１０年　ＥＴＦ,,,,,,,,,,,,,,,,,,,,,,1
1657,ｉシェアーズ・コア　ＭＳＣＩ　先進国株（除く日本）　ＥＴＦ,,,,,,,,,,,,,,,,,,,,,,1
1658,ｉシェアーズ・コア　ＭＳＣＩ　新興国株　ＥＴＦ,,,,,,,,,,,,,,,,,,,,,,1
1659,ｉシェアーズ　米国リート　ＥＴＦ,,,,,,,,,,,,,,,,,,,,,,1
1660,ＭＡＸＩＳ高利回りＪリート上場投信,,,,,,,,,,,,,,,,,,,,,,1
1662,石油資源開発,,,,,,,,,,,,,,,,,,,,,,1
1663,Ｋ＆Ｏエナジーグループ,,,,,,,,,,,,,,,,,,,,,,1
1670,ＭＡＸＩＳ　Ｓ＆Ｐ三菱系企業群上場投信,,,,,,,,,,,,,,,,,,,,,,1
1671,ＷＴＩ原油価格連動型上場投信,,,,,,,,,,,,,,,,,,,,,,1
1672,ＥＴＦＳ　金上場投資信託,,,,,,,,,,,,,,,,,,,,,,1
1673,ＥＴＦＳ　銀上場投資信託,,,,,,,,,,,,,,,,,,,,,,1
1674,ＥＴＦＳ　白金上場投資信託,,,,,,,,,,,,,,,,,,,,,,1
1675,ＥＴＦＳ　パラジウム上場投資信託,,,,,,,,,,,,,,,,,,,,,,1
1676,ＥＴＦＳ　貴金属バスケット上場投資信託,,,,,,,,,,,,,,,,,,,,,,1
1677,上場インデックスファンド海外債券（ＦＴＳＥ　ＷＧＢＩ）毎月分配型,,,,,,,,,,,,,,,,,,,,,,1
1678,ＮＥＸＴ　ＦＵＮＤＳ　インド株式指数・Ｎｉｆｔｙ　５０連動型上場投信,,,,,,,,,,,,,,,,,,,,,,1
1679,Ｓｉｍｐｌｅ－Ｘ　ＮＹダウ・ジョーンズ・インデックス上場投信,,,,,,,,,,,,,,,,,,,,,,1
1680,上場インデックスファンド海外先進国株式（ＭＳＣＩ－ＫＯＫＵＳＡＩ）,,,,,,,,,,,,,,,,,,,,,,1
1681,上場インデックスファンド海外新興国株式（ＭＳＣＩエマージング）,,,,,,,,,,,,,,,,,,,,,,1
1682,ＮＥＸＴ　ＦＵＮＤＳ　日経・東商取白金指数連動型上場投信,,,,,,,,,,,,,,,,,,,,,,1
1683,Ｏｎｅ　ＥＴＦ　国内金先物,,,,,,,,,,,,,,,,,,,,,,1
1684,ＥＴＦＳ　総合上場投資信託,,,,,,,,,,,,,,,,,,,,,,1
1685,ＥＴＦＳ　エネルギー上場投資信託,,,,,,,,,,,,,,,,,,,,,,1
1686,ＥＴＦＳ　産業用金属上場投資信託,,,,,,,,,,,,,,,,,,,,,,1
1687,ＥＴＦＳ　農産物上場投資信託,,,,,,,,,,,,,,,,,,,,,,1
1688,ＥＴＦＳ　穀物上場投資信託,,,,,,,,,,,,,,,,,,,,,,1
1689,ＥＴＦＳ　天然ガス上場投資信託,,,,,,,,,,,,,,,,,,,,,,1
1690,ＥＴＦＳ　ＷＴＩ　原油上場投資信託,,,,,,,,,,,,,,,,,,,,,,1
1691,ＥＴＦＳ　ガソリン上場投資信託,,,,,,,,,,,,,,,,,,,,,,1
1692,ＥＴＦＳ　アルミニウム上場投資信託,,,,,,,,,,,,,,,,,,,,,,1
1693,ＥＴＦＳ　銅上場投資信託,,,,,,,,,,,,,,,,,,,,,,1
1694,ＥＴＦＳ　ニッケル上場投資信託,,,,,,,,,,,,,,,,,,,,,,1
1695,ＥＴＦＳ　小麦上場投資信託,,,,,,,,,,,,,,,,,,,,,,1
1696,ＥＴＦＳ　とうもろこし上場投資信託,,,,,,,,,,,,,,,,,,,,,,1
1697,ＥＴＦＳ　大豆上場投資信託,,,,,,,,,,,,,,,,,,,,,,1
1698,上場インデックスファンド日本高配当（東証配当フォーカス１００）,,,,,,,,,,,,,,,,,,,,,,1
1699,ＮＥＸＴ　ＦＵＮＤＳ　ＮＯＭＵＲＡ原油インデックス連動型上場投信,,,,,,,,,,,,,,,,,,,,,,1
1711,省電舎ホールディングス,,,,,,,,,,,,,,,,,,,,,,1
1712,ダイセキ環境ソリューション,,,,,,,,,,,,,,,,,,,,,,1
1716,第一カッター興業,,,,,,,,,,,,,,,,,,,,,,1
1717,明豊ファシリティワークス,,,,,,,,,,,,,,,,,,,,,,1
1718,美樹工業,,,,,,,,,,,,,,,,,,,,,,1
1719,安藤・間,,,,,,,,,,,,,,,,,,,,,,1
1720,東急建設,,,,,,,,,,,,,,,,,,,,,,1
1721,コムシスホールディングス,,,,,,,,,,,,,,,,,,,,,,1
1722,ミサワホーム,,,,,,,,,,,,,,,,,,,,,,1
1723,日本電技,,,,,,,,,,,,,,,,,,,,,,1
1724,シンクレイヤ,,,,,,,,,,,,,,,,,,,,,,1
1726,ビーアールホールディングス,,,,,,,,,,,,,,,,,,,,,,1
1728,ミサワホーム中国,,,,,,,,,,,,,,,,,,,,,,1
1730,麻生フオームクリート,,,,,,,,,,,,,,,,,,,,,,1
1736,オーテック,,,,,,,,,,,,,,,,,,,,,,1
1737,三井金属エンジニアリング,,,,,,,,,,,,,,,,,,,,,,1
1739,シード平和,,,,,,,,,,,,,,,,,,,,,,1
1743,コーアツ工業,,,,,,,,,,,,,,,,,,,,,,1
1757,クレアホールディングス,,,,,,,,,,,,,,,,,,,,,,1
1758,太洋基礎工業,,,,,,,,,,,,,,,,,,,,,,1
1762,高松コンストラクショングループ,,,,,,,,,,,,,,,,,,,,,,1
1764,工藤建設,,,,,,,,,,,,,,,,,,,,,,1
1766,東建コーポレーション,,,,,,,,,,,,,,,,,,,,,,1
1768,ソネック,,,,,,,,,,,,,,,,,,,,,,1
1770,藤田エンジニアリング,,,,,,,,,,,,,,,,,,,,,,1
1773,ワイ・ティー・エル・コーポレーション・バーハッド,,,,,,,,,,,,,,,,,,,,,,1
1775,富士古河Ｅ＆Ｃ,,,,,,,,,,,,,,,,,,,,,,1
1776,三井住建道路,,,,,,,,,,,,,,,,,,,,,,1
1780,ヤマウラ,,,,,,,,,,,,,,,,,,,,,,1
1782,常磐開発,,,,,,,,,,,,,,,,,,,,,,1
1783,アジアゲートホールディングス,,,,,,,,,,,,,,,,,,,,,,1
1787,ナカボーテック,,,,,,,,,,,,,,,,,,,,,,1
1788,三東工業社,,,,,,,,,,,,,,,,,,,,,,1
1789,ＥＴＳホールディングス,,,,,,,,,,,,,,,,,,,,,,1
1793,大本組,,,,,,,,,,,,,,,,,,,,,,1
1795,マサル,,,,,,,,,,,,,,,,,,,,,,1
1798,守谷商会,,,,,,,,,,,,,,,,,,,,,,1
1799,第一建設工業,,,,,,,,,,,,,,,,,,,,,,1
1801,大成建設,,,,,,,,,,,,,,,,,,,,,,1
1802,大林組,,,,,,,,,,,,,,,,,,,,,,1
1803,清水建設,,,,,,,,,,,,,,,,,,,,,,1
1805,飛島建設,,,,,,,,,,,,,,,,,,,,,,1
1807,佐藤渡辺,,,,,,,,,,,,,,,,,,,,,,1
1808,長谷工コーポレーション,,,,,,,,,,,,,,,,,,,,,,1
1810,松井建設,,,,,,,,,,,,,,,,,,,,,,1
1811,錢高組,,,,,,,,,,,,,,,,,,,,,,1
1812,鹿島建設,,,,,,,,,,,,,,,,,,,,,,1
1813,不動テトラ,,,,,,,,,,,,,,,,,,,,,,1
1814,大末建設,,,,,,,,,,,,,,,,,,,,,,1
1815,鉄建建設,,,,,,,,,,,,,,,,,,,,,,1
1820,西松建設,,,,,,,,,,,,,,,,,,,,,,1
1821,三井住友建設,,,,,,,,,,,,,,,,,,,,,,1
1822,大豊建設,,,,,,,,,,,,,,,,,,,,,,1
1824,前田建設工業,,,,,,,,,,,,,,,,,,,,,,1
1826,佐田建設,,,,,,,,,,,,,,,,,,,,,,1
1827,ナカノフドー建設,,,,,,,,,,,,,,,,,,,,,,1
1828,田辺工業,,,,,,,,,,,,,,,,,,,,,,1
1833,奥村組,,,,,,,,,,,,,,,,,,,,,,1
1835,東鉄工業,,,,,,,,,,,,,,,,,,,,,,1
1840,土屋ホールディングス,,,,,,,,,,,,,,,,,,,,,,1
1841,サンユー建設,,,,,,,,,,,,,,,,,,,,,,1
1844,大盛工業,,,,,,,,,,,,,,,,,,,,,,1
1847,イチケン,,,,,,,,,,,,,,,,,,,,,,1
1848,富士ピー・エス,,,,,,,,,,,,,,,,,,,,,,1
1850,南海辰村建設,,,,,,,,,,,,,,,,,,,,,,1
1852,淺沼組,,,,,,,,,,,,,,,,,,,,,,1
1853,森組,,,,,,,,,,,,,,,,,,,,,,1
1860,戸田建設,,,,,,,,,,,,,,,,,,,,,,1
1861,熊谷組,,,,,,,,,,,,,,,,,,,,,,1
1865,青木あすなろ建設,,,,,,,,,,,,,,,,,,,,,,1
1866,北野建設,,,,,,,,,,,,,,,,,,,,,,1
1867,植木組,,,,,,,,,,,,,,,,,,,,,,1
1870,矢作建設工業,,,,,,,,,,,,,,,,,,,,,,1
1871,ピーエス三菱,,,,,,,,,,,,,,,,,,,,,,1
1873,日本ハウスホールディングス,,,,,,,,,,,,,,,,,,,,,,1
1878,大東建託,,,,,,,,,,,,,,,,,,,,,,1
1879,新日本建設,,,,,,,,,,,,,,,,,,,,,,1
1881,ＮＩＰＰＯ,,,,,,,,,,,,,,,,,,,,,,1
1882,東亜道路工業,,,,,,,,,,,,,,,,,,,,,,1
1883,前田道路,,,,,,,,,,,,,,,,,,,,,,1
1884,日本道路,,,,,,,,,,,,,,,,,,,,,,1
1885,東亜建設工業,,,,,,,,,,,,,,,,,,,,,,1
1887,日本国土開発,,,,,,,,,,,,,,,,,,,,,,1
1888,若築建設,,,,,,,,,,,,,,,,,,,,,,1
1890,東洋建設,,,,,,,,,,,,,,,,,,,,,,1
1893,五洋建設,,,,,,,,,,,,,,,,,,,,,,1
1897,金下建設,,,,,,,,,,,,,,,,,,,,,,1
1898,世紀東急工業,,,,,,,,,,,,,,,,,,,,,,1
1899,福田組,,,,,,,,,,,,,,,,,,,,,,1
1904,大成温調,,,,,,,,,,,,,,,,,,,,,,1
1905,テノックス,,,,,,,,,,,,,,,,,,,,,,1
1906,細田工務店,,,,,,,,,,,,,,,,,,,,,,1
1909,日本ドライケミカル,,,,,,,,,,,,,,,,,,,,,,1
1911,住友林業,,,,,,,,,,,,,,,,,,,,,,1
1914,日本基礎技術,,,,,,,,,,,,,,,,,,,,,,1
1921,巴コーポレーション,,,,,,,,,,,,,,,,,,,,,,1
1925,大和ハウス工業,,,,,,,,,,,,,,,,,,,,,,1
1926,ライト工業,,,,,,,,,,,,,,,,,,,,,,1
1928,積水ハウス,,,,,,,,,,,,,,,,,,,,,,1
1929,日特建設,,,,,,,,,,,,,,,,,,,,,,1
1930,北陸電気工事,,,,,,,,,,,,,,,,,,,,,,1
1934,ユアテック,,,,,,,,,,,,,,,,,,,,,,1
1938,日本リーテック,,,,,,,,,,,,,,,,,,,,,,1
1939,四電工,,,,,,,,,,,,,,,,,,,,,,1
1941,中電工,,,,,,,,,,,,,,,,,,,,,,1
1942,関電工,,,,,,,,,,,,,,,,,,,,,,1
1944,きんでん,,,,,,,,,,,,,,,,,,,,,,1
1945,東京エネシス,,,,,,,,,,,,,,,,,,,,,,1
1946,トーエネック,,,,,,,,,,,,,,,,,,,,,,1
1948,弘電社,,,,,,,,,,,,,,,,,,,,,,1
1949,住友電設,,,,,,,,,,,,,,,,,,,,,,1
1950,日本電設工業,,,,,,,,,,,,,,,,,,,,,,1
1951,協和エクシオ,,,,,,,,,,,,,,,,,,,,,,1
1952,新日本空調,,,,,,,,,,,,,,,,,,,,,,1
1954,日本工営,,,,,,,,,,,,,,,,,,,,,,1
1959,九電工,,,,,,,,,,,,,,,,,,,,,,1
1960,サンテック,,,,,,,,,,,,,,,,,,,,,,1
1961,三機工業,,,,,,,,,,,,,,,,,,,,,,1
1963,日揮,,,,,,,,,,,,,,,,,,,,,,1
1964,中外炉工業,,,,,,,,,,,,,,,,,,,,,,1
1965,テクノ菱和,,,,,,,,,,,,,,,,,,,,,,1
1966,高田工業所,,,,,,,,,,,,,,,,,,,,,,1
1967,ヤマト,,,,,,,,,,,,,,,,,,,,,,1
1968,太平電業,,,,,,,,,,,,,,,,,,,,,,1
1969,高砂熱学工業,,,,,,,,,,,,,,,,,,,,,,1
1971,中央ビルト工業,,,,,,,,,,,,,,,,,,,,,,1
1972,三晃金属工業,,,,,,,,,,,,,,,,,,,,,,1
1973,ＮＥＣネッツエスアイ,,,,,,,,,,,,,,,,,,,,,,1
1975,朝日工業社,,,,,,,,,,,,,,,,,,,,,,1
1976,明星工業,,,,,,,,,,,,,,,,,,,,,,1
1979,大氣社,,,,,,,,,,,,,,,,,,,,,,1
1980,ダイダン,,,,,,,,,,,,,,,,,,,,,,1
1981,協和日成,,,,,,,,,,,,,,,,,,,,,,1
1982,日比谷総合設備,,,,,,,,,,,,,,,,,,,,,,1
1983,東芝プラントシステム,,,,,,,,,,,,,,,,,,,,,,1
1992,神田通信機,,,,,,,,,,,,,,,,,,,,,,1
1994,高橋カーテンウォール工業,,,,,,,,,,,,,,,,,,,,,,1
1997,暁飯島工業,,,,,,,,,,,,,,,,,,,,,,1
2001,日本製粉,,,,,,,,,,,,,,,,,,,,,,1
2002,日清製粉グループ本社,,,,,,,,,,,,,,,,,,,,,,1
2003,日東富士製粉,,,,,,,,,,,,,,,,,,,,,,1
2004,昭和産業,,,,,,,,,,,,,,,,,,,,,,1
2009,鳥越製粉,,,,,,,,,,,,,,,,,,,,,,1
2031,ＮＥＸＴ　ＮＯＴＥＳ　香港ハンセン・ダブル・ブル　ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2032,ＮＥＸＴ　ＮＯＴＥＳ　香港ハンセン・ベア　ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2033,ＮＥＸＴ　ＮＯＴＥＳ　韓国ＫＯＳＰＩ・ダブル・ブル　ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2034,ＮＥＸＴ　ＮＯＴＥＳ　韓国ＫＯＳＰＩ・ベア　ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2035,ＮＥＸＴ　ＮＯＴＥＳ　日経平均ＶＩ先物指数　ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2036,ＮＥＸＴ　ＮＯＴＥＳ　日経・ＴＯＣＯＭ　金　ダブル・ブル　ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2037,ＮＥＸＴ　ＮＯＴＥＳ　日経・ＴＯＣＯＭ　金　ベア　ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2038,ＮＥＸＴ　ＮＯＴＥＳ　日経・ＴＯＣＯＭ　原油　ダブル・ブル　ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2039,ＮＥＸＴ　ＮＯＴＥＳ　日経・ＴＯＣＯＭ　原油　ベア　ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2040,ＮＥＸＴ　ＮＯＴＥＳ　ＮＹダウ・ダブル・ブル・ドルヘッジ　ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2041,ＮＥＸＴ　ＮＯＴＥＳ　ＮＹダウ・ベア・ドルヘッジ　ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2042,ＮＥＸＴ　ＮＯＴＥＳ　東証マザーズ　ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2043,ＮＥＸＴ　ＮＯＴＥＳ　ＳＴＯＸＸ　アセアン好配当５０（円、ネットリターン）ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2044,ＮＥＸＴ　ＮＯＴＥＳ　Ｓ＆Ｐ５００　配当貴族（ネットリターン）　ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2045,ＮＥＸＴ　ＮＯＴＥＳ　Ｓ＆Ｐ　シンガポール　リート（ネットリターン）　ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2046,ＮＥＸＴ　ＮＯＴＥＳ　インドＮｉｆｔｙ・ダブル・ブル　ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2047,ＮＥＸＴ　ＮＯＴＥＳ　インドＮｉｆｔｙ・ベア　ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2048,ＮＥＸＴ　ＮＯＴＥＳ　野村日本株高配当７０（ドルヘッジ、ネットリターン）ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2050,ＮＥＸＴ　ＮＯＴＥＳ　ニッチトップ　中小型日本株（ネットリターン）ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2053,中部飼料,,,,,,,,,,,,,,,,,,,,,,1
2055,日和産業,,,,,,,,,,,,,,,,,,,,,,1
2060,フィード・ワン,,,,,,,,,,,,,,,,,,,,,,1
2065,ＮＥＸＴ　ＮＯＴＥＳ　日本株配当貴族（ドルヘッジ、ネットリターン）ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2066,ＮＥＸＴ　ＮＯＴＥＳ　東証ＲＥＩＴ（ドルヘッジ、ネットリターン）ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2067,ＮＥＸＴ　ＮＯＴＥＳ　野村ＡＩビジネス７０（ネットリターン）ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2068,ＮＥＸＴ　ＮＯＴＥＳ　高ベータ３０（ネットリターン）ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2069,ＮＥＸＴ　ＮＯＴＥＳ　低ベータ５０（ネットリターン）ＥＴＮ,,,,,,,,,,,,,,,,,,,,,,1
2107,東洋精糖,,,,,,,,,,,,,,,,,,,,,,1
2108,日本甜菜製糖,,,,,,,,,,,,,,,,,,,,,,1
2109,三井製糖,,,,,,,,,,,,,,,,,,,,,,1
2112,塩水港精糖,,,,,,,,,,,,,,,,,,,,,,1
2114,フジ日本精糖,,,,,,,,,,,,,,,,,,,,,,1
2117,日新製糖,,,,,,,,,,,,,,,,,,,,,,1
2120,ＬＩＦＵＬＬ,,,,,,,,,,,,,,,,,,,,,,1
2121,ミクシィ,,,,,,,,,,,,,,,,,,,,,,1
2122,インタースペース,,,,,,,,,,,,,,,,,,,,,,1
2124,ジェイエイシーリクルートメント,,,,,,,,,,,,,,,,,,,,,,1
2127,日本Ｍ＆Ａセンター,,,,,,,,,,,,,,,,,,,,,,1
2130,メンバーズ,,,,,,,,,,,,,,,,,,,,,,1
2134,燦キャピタルマネージメント,,,,,,,,,,,,,,,,,,,,,,1
2136,ヒップ,,,,,,,,,,,,,,,,,,,,,,1
2138,クルーズ,,,,,,,,,,,,,,,,,,,,,,1
2139,中広,,,,,,,,,,,,,,,,,,,,,,1
2144,やまねメディカル,,,,,,,,,,,,,,,,,,,,,,1
2146,ＵＴグループ,,,,,,,,,,,,,,,,,,,,,,1
2148,アイティメディア,,,,,,,,,,,,,,,,,,,,,,1
2150,ケアネット,,,,,,,,,,,,,,,,,,,,,,1
2151,タケエイ,,,,,,,,,,,,,,,,,,,,,,1
2152,幼児活動研究会,,,,,,,,,,,,,,,,,,,,,,1
2153,Ｅ・Ｊホールディングス,,,,,,,,,,,,,,,,,,,,,,1
2154,トラスト・テック,,,,,,,,,,,,,,,,,,,,,,1
2156,セーラー広告,,,,,,,,,,,,,,,,,,,,,,1
2157,コシダカホールディングス,,,,,,,,,,,,,,,,,,,,,,1
2158,ＦＲＯＮＴＥＯ,,,,,,,,,,,,,,,,,,,,,,1
2159,フルスピード,,,,,,,,,,,,,,,,,,,,,,1
2160,ジーエヌアイグループ,,,,,,,,,,,,,,,,,,,,,,1
2162,ｎｍｓ　ホールディングス,,,,,,,,,,,,,,,,,,,,,,1
2163,アルトナー,,,,,,,,,,,,,,,,,,,,,,1
2164,地域新聞社,,,,,,,,,,,,,,,,,,,,,,1
2168,パソナグループ,,,,,,,,,,,,,,,,,,,,,,1
2169,ＣＤＳ,,,,,,,,,,,,,,,,,,,,,,1
2170,リンクアンドモチベーション,,,,,,,,,,,,,,,,,,,,,,1
2173,博展,,,,,,,,,,,,,,,,,,,,,,1
2174,ＧＣＡ,,,,,,,,,,,,,,,,,,,,,,1
2175,エス・エム・エス,,,,,,,,,,,,,,,,,,,,,,1
2176,イナリサーチ,,,,,,,,,,,,,,,,,,,,,,1
2178,トライステージ,,,,,,,,,,,,,,,,,,,,,,1
2179,成学社,,,,,,,,,,,,,,,,,,,,,,1
2180,サニーサイドアップ,,,,,,,,,,,,,,,,,,,,,,1
2181,パーソルホールディングス,,,,,,,,,,,,,,,,,,,,,,1
2183,リニカル,,,,,,,,,,,,,,,,,,,,,,1
2185,シイエム・シイ,,,,,,,,,,,,,,,,,,,,,,1
2186,ソーバル,,,,,,,,,,,,,,,,,,,,,,1
2191,テラ,,,,,,,,,,,,,,,,,,,,,,1
2193,クックパッド,,,,,,,,,,,,,,,,,,,,,,1
2195,アミタホールディングス,,,,,,,,,,,,,,,,,,,,,,1
2196,エスクリ,,,,,,,,,,,,,,,,,,,,,,1
2198,アイ・ケイ・ケイ,,,,,,,,,,,,,,,,,,,,,,1
2201,森永製菓,,,,,,,,,,,,,,,,,,,,,,1
2204,中村屋,,,,,,,,,,,,,,,,,,,,,,1
2206,江崎グリコ,,,,,,,,,,,,,,,,,,,,,,1
2207,名糖産業,,,,,,,,,,,,,,,,,,,,,,1
2208,ブルボン,,,,,,,,,,,,,,,,,,,,,,1
2209,井村屋グループ,,,,,,,,,,,,,,,,,,,,,,1
2211,不二家,,,,,,,,,,,,,,,,,,,,,,1
2212,山崎製パン,,,,,,,,,,,,,,,,,,,,,,1
2215,第一屋製パン,,,,,,,,,,,,,,,,,,,,,,1
2216,カンロ,,,,,,,,,,,,,,,,,,,,,,1
2217,モロゾフ,,,,,,,,,,,,,,,,,,,,,,1
2220,亀田製菓,,,,,,,,,,,,,,,,,,,,,,1
2221,岩塚製菓,,,,,,,,,,,,,,,,,,,,,,1
2222,寿スピリッツ,,,,,,,,,,,,,,,,,,,,,,1
2224,コモ,,,,,,,,,,,,,,,,,,,,,,1
2226,湖池屋,,,,,,,,,,,,,,,,,,,,,,1
2229,カルビー,,,,,,,,,,,,,,,,,,,,,,1
2230,五洋食品産業,,,,,,,,,,,,,,,,,,,,,,1
2264,森永乳業,,,,,,,,,,,,,,,,,,,,,,1
2266,六甲バター,,,,,,,,,,,,,,,,,,,,,,1
2267,ヤクルト本社,,,,,,,,,,,,,,,,,,,,,,1
2268,Ｂ－Ｒ　サーティワン　アイスクリーム,,,,,,,,,,,,,,,,,,,,,,1
2269,明治ホールディングス,,,,,,,,,,,,,,,,,,,,,,1
2270,雪印メグミルク,,,,,,,,,,,,,,,,,,,,,,1
2281,プリマハム,,,,,,,,,,,,,,,,,,,,,,1
2282,日本ハム,,,,,,,,,,,,,,,,,,,,,,1
2286,林兼産業,,,,,,,,,,,,,,,,,,,,,,1
2288,丸大食品,,,,,,,,,,,,,,,,,,,,,,1
2291,福留ハム,,,,,,,,,,,,,,,,,,,,,,1
2292,Ｓ　Ｆｏｏｄｓ,,,,,,,,,,,,,,,,,,,,,,1
2293,滝沢ハム,,,,,,,,,,,,,,,,,,,,,,1
2294,柿安本店,,,,,,,,,,,,,,,,,,,,,,1
2296,伊藤ハム米久ホールディングス,,,,,,,,,,,,,,,,,,,,,,1
2300,きょくとう,,,,,,,,,,,,,,,,,,,,,,1
2301,学情,,,,,,,,,,,,,,,,,,,,,,1
2303,ドーン,,,,,,,,,,,,,,,,,,,,,,1
2304,ＣＳＳホールディングス,,,,,,,,,,,,,,,,,,,,,,1
2305,スタジオアリス,,,,,,,,,,,,,,,,,,,,,,1
2307,クロスキャット,,,,,,,,,,,,,,,,,,,,,,1
2309,シミックホールディングス,,,,,,,,,,,,,,,,,,,,,,1
2311,エプコ,,,,,,,,,,,,,,,,,,,,,,1
2315,カイカ,,,,,,,,,,,,,,,,,,,,,,1
2317,システナ,,,,,,,,,,,,,,,,,,,,,,1
2321,ソフトフロントホールディングス,,,,,,,,,,,,,,,,,,,,,,1
2323,ｆｏｎｆｕｎ,,,,,,,,,,,,,,,,,,,,,,1
2325,ＮＪＳ,,,,,,,,,,,,,,,,,,,,,,1
2326,デジタルアーツ,,,,,,,,,,,,,,,,,,,,,,1
2327,日鉄ソリューションズ,,,,,,,,,,,,,,,,,,,,,,1
2329,東北新社,,,,,,,,,,,,,,,,,,,,,,1
2330,フォーサイド,,,,,,,,,,,,,,,,,,,,,,1
2331,綜合警備保障,,,,,,,,,,,,,,,,,,,,,,1
2332,クエスト,,,,,,,,,,,,,,,,,,,,,,1
2334,イオレ,,,,,,,,,,,,,,,,,,,,,,1
2335,キューブシステム,,,,,,,,,,,,,,,,,,,,,,1
2336,富士テクノソリューションズ,,,,,,,,,,,,,,,,,,,,,,1
2337,いちご,,,,,,,,,,,,,,,,,,,,,,1
2338,ビットワングループ,,,,,,,,,,,,,,,,,,,,,,1
2340,極楽湯ホールディングス,,,,,,,,,,,,,,,,,,,,,,1
2341,アルバイトタイムス,,,,,,,,,,,,,,,,,,,,,,1
2342,トランスジェニック,,,,,,,,,,,,,,,,,,,,,,1
2344,平安レイサービス,,,,,,,,,,,,,,,,,,,,,,1
2345,アイスタディ,,,,,,,,,,,,,,,,,,,,,,1
2349,エヌアイデイ,,,,,,,,,,,,,,,,,,,,,,1
2351,ＡＳＪ,,,,,,,,,,,,,,,,,,,,,,1
2352,エイジア,,,,,,,,,,,,,,,,,,,,,,1
2353,日本駐車場開発,,,,,,,,,,,,,,,,,,,,,,1
2354,ＹＥ　ＤＩＧＩＴＡＬ,,,,,,,,,,,,,,,,,,,,,,1
2359,コア,,,,,,,,,,,,,,,,,,,,,,1
2362,夢真ホールディングス,,,,,,,,,,,,,,,,,,,,,,1
2370,メディネット,,,,,,,,,,,,,,,,,,,,,,1
2371,カカクコム,,,,,,,,,,,,,,,,,,,,,,1
2372,アイロムグループ,,,,,,,,,,,,,,,,,,,,,,1
2373,ケア２１,,,,,,,,,,,,,,,,,,,,,,1
2374,セントケア・ホールディング,,,,,,,,,,,,,,,,,,,,,,1
